Team,Rotation,Serve Loc,Speed,Pass Loc,Passer #,PassRTG,OH Path,MH Path,RS Path,Setter #,Setter zone,Set,Hitter #,Hit To,Result,Speed,FBWL
AUB,1,A,+,1,25,1,5,3,4,25,1,4,12,R6,A,-,
AUB,1,A,O,6,15,3,5,3,4,25,3,3,17,5,BA,O,
AUB,1,A,O,1,25,3,5,3,4,25,3,4,12,6,K,+,W
AUB,1,A,O,6,15,3,5,3,4,25,3,5,25,6,A,O,
AUB,1,C,-,2,25,1,5,3,4,25,2,4,12,6,K,O,W
AUB,2,A,+,1,25,3,4,3,5,25,2,4,2,T1,A,-,
AUB,2,A,O,6,15,1,,,,,,,,,,,
AUB,2,A,O,6,15,3,4,3,5,25,3,4,2,T6,A,-,
AUB,2,A,O,6,15,3,4,3,5,25,3,5,12,5,A,+,
AUB,2,A,+,1,25,0,,,,,,,,,,,
AUB,2,A,O,6,15,0,,,,,,,,,,,
AUB,2,A,O,6,15,3,4,3,5,25,2,5,12,5,K,+,W
AUB,2,A,O,6,15,2,4,3,5,25,3,4,2,T3,K,-,W
AUB,2,C,O,5,2,3,4,3,5,25,2,BRA,25,1,A,O,
AUB,2,C,-,6,15,3,4,3,5,25,3,3,17,1,K,+,W
AUB,3,A,O,5,2,3,4,3,5,25,3,5,12,5,A,+,
AUB,3,A,O,5,2,1,4,3,5,25,6,5,12,1,K,+,W
AUB,3,A,O,5,2,1,4,3,5,25,6,4,2,6,A,+,
AUB,3,C,O,1,15,3,4,3,5,25,3,4,2,5,K,+,W
AUB,3,C,O,6,25,0,,,,,,,,,,,L
AUB,3,C,+,1,15,3,4,3,5,15,3,5,12,6,K,+,W
AUB,4,C,O,1,2,3,5,3,4,6,3,3,11,1,BA,+,
AUB,4,C,+,1,2,2,5,3,4,6,3,4,8,5,BA,O,
AUB,4,A,O,1,2,3,5,3,4,6,3,3,11,1,K,+,W
AUB,4,C,O,1,2,3,5,3,4,6,2,5,2,1,BK,O,W
AUB,4,A,O,6,15,1,5,3,4,6,6,4,8,5,A,O,
AUB,4,A,O,1,2,1,5,,4,25,5,4,8,R1,K,-,W
AUB,4,A,O,1,2,3,5,3,4,6,3,5,2,1,K,-,W
AUB,4,A,+,1,2,2,5,3,4,6,2,4,8,5,A,O,
AUB,5,A,O,5,25,2,4,3,5,6,6,BRA,2,5,BA,O,
AUB,5,A,O,5,25,3,4,3,5,6,3,4,25,1,BK,O,W
AUB,5,A,O,1,2,3,4,3,5,6,3,4,2,6,K,O,W
AUB,5,C,O,6,15,2,4,3,5,6,3,BRA,2,T3,BK,-,W
AUB,5,A,O,6,15,3,4,3,5,6,3,3,11,T1,A,-,
AUB,5,A,+,6,15,0,,,,,,,,,,,L
AUB,5,A,O,5,25,3,4,3,5,6,3,5,8,1,BE,O,L
AUB,5,A,O,1,2,3,4,3,5,6,3,5,8,5,BK,O,W
AUB,5,A,O,6,15,3,4,3,5,6,3,5,8,1,A,O,
AUB,5,C,O,6,15,1,4,,5,2,6,4,25,R6,K,-,W
AUB,6,C,-,4,17,3,4,3,5,6,3,4,25,6,BE,O,L
AUB,6,C,-,5,25,3,4,3,5,6,3,5,8,1,K,O,W
AUB,6,C,-,5,25,1,4,,5,15,5,5,8,R6,A,-,
AUB,6,C,-,3,17,3,4,3,5,6,3,5,8,6,BK,O,W
AUB,6,C,O,1,15,3,4,3,5,6,3,3,17,5,E,O,L
AUB,6,C,O,5,25,3,4,3,5,6,3,5,8,1,K,+,W
AUB,6,C,+,1,15,1,4,3,5,6,1,4,2,5,A,O,
AUB,6,C,O,1,15,1,4,3,5,6,6,4,2,5,K,+,W
AUB,6,C,-,4,17,3,4,3,5,6,3,5,8,1,K,+,W
AUB,6,C,-,3,17,0,,,,,,,,,,,L
